id,cluster_id,user_id
51219,14,35390
51220,14,54176
51221,14,32089
51222,14,35591
51223,14,306
51224,14,22636
51225,14,56389
51226,14,53835
51227,14,70254
51228,14,7556
51229,14,45256
51230,14,24389
51231,20,63818
51232,14,41200
51233,14,2230
51234,14,62646
51235,14,48161
51236,14,62250
51237,11,49448
51238,14,61415
51239,14,18612
51240,14,14119
51241,14,58872
51242,14,36692
51243,14,15732
51244,14,56098
51245,14,36610
51246,14,16673
51247,14,70798
51248,14,12970
51249,14,65259
51250,14,27040
51251,14,18222
51252,14,69154
51253,14,23659
51254,14,13060
51255,14,12604
51256,14,64630
51257,14,66384
51258,14,7031
51259,14,62715
51260,14,48636
51261,14,68982
51262,11,50275
51263,14,16010
51264,14,26781
51265,14,64997
51266,14,33586
51267,14,13903
51268,14,55674
51269,14,47899
51270,14,14286
51271,14,37336
51272,14,2743
51273,9,42286
51274,14,4209
51275,14,69388
51276,14,14224
51277,14,43005
51278,14,36360
51279,14,3990
51280,14,24552
51281,14,21881
51282,14,14345
51283,14,23416
51284,14,1056
51285,14,8451
51286,14,21025
51287,14,65533
51288,14,20775
51289,14,68117
51290,14,11730
51291,14,46228
51292,14,62266
51293,14,52901
51294,14,62288
51295,14,32371
51296,14,68077
51297,14,22984
51298,14,23026
51299,14,35981
51300,14,18961
51301,14,27783
51302,14,68
51303,14,66574
51304,14,49537
51305,14,55433
51306,14,4289
51307,11,54181
51308,14,19831
51309,14,5268
51310,14,32143
51311,14,30594
51312,14,23035
51313,14,47991
51314,14,60295
51315,14,1749
51316,0,53147
51317,14,28292
51318,14,27738
51319,14,68700
51320,14,39089
51321,14,39746
51322,14,3290
51323,14,45383
51324,14,42158
51325,14,28302
51326,14,17010
51327,14,54188
51328,14,44958
51329,14,145
51330,14,24558
51331,14,67050
51332,14,10341
51333,14,39445
51334,14,63920
51335,14,30944
51336,14,36716
51337,14,58881
51338,14,21131
51339,0,23495
51340,14,68781
51341,14,26769
51342,14,23716
51343,14,13226
51344,14,41666
51345,14,44735
51346,14,1463
51347,14,10922
51348,14,37896
51349,14,55438
51350,14,7106
51351,14,61233
51352,14,56255
51353,14,68435
51354,14,30512
51355,14,68603
51356,14,1673
51357,14,23711
51358,14,41082
51359,14,48305
51360,14,49307
51361,14,33650
51362,14,16131
51363,14,34552
51364,14,21419
51365,14,66804
51366,14,5823
51367,14,18829
51368,14,12194
51369,14,11587
51370,14,15387
51371,14,19107
51372,14,4559
51373,14,48829
51374,14,32460
51375,14,14585
51376,14,8316
51377,14,4115
51378,20,25704
51379,14,39609
51380,14,1246
51381,14,38692
51382,14,49962
51383,14,23556
51384,14,69891
51385,14,71063
51386,14,71102
51387,0,4284
51388,14,48976
51389,14,43569
51390,14,27700
51391,14,21149
51392,14,48355
51393,14,54477
51394,14,44779
51395,14,5743
51396,14,4588
51397,14,57742
51398,14,40612
51399,14,66842
51400,14,46575
51401,14,34880
51402,14,39712
51403,14,2383
51404,9,41623
51405,14,10839
51406,14,43994
51407,14,27552
51408,14,62118
51409,14,67201
51410,14,70369
51411,14,20713
51412,14,2818
51413,11,37547
51414,14,70203
51415,14,30821
51416,14,25972
51417,14,25226
51418,14,36689
51419,14,66596
51420,14,15836
51421,14,29262
51422,14,23764
51423,14,33503
51424,14,34914
51425,14,12078
51426,14,51835
51427,14,33154
51428,14,66550
51429,14,18034
51430,14,48081
51431,14,17214
51432,14,21617
51433,14,29074
51434,14,35950
51435,14,1355
51436,14,12376
51437,14,36176
51438,14,11114
51439,14,53366
51440,14,59647
51441,14,26587
51442,14,24628
51443,14,50566
51444,14,56030
51445,14,34769
51446,14,23912
51447,14,28358
51448,14,9462
51449,14,21396
51450,14,23483
51451,14,8154
51452,14,3156
51453,14,14034
51454,14,24879
51455,14,65922
51456,14,9405
51457,14,61538
51458,14,58221
51459,14,22870
51460,14,33312
51461,14,29002
51462,14,35477
51463,14,6088
51464,14,56166
51465,14,11191
51466,14,43615
51467,14,36496
51468,14,49335
51469,14,11454
51470,20,67431
51471,14,54802
51472,14,58910
51473,14,18244
51474,14,23164
51475,14,7651
51476,14,12524
51477,14,11033
51478,14,42513
51479,14,8453
51480,14,11962
51481,14,9753
51482,14,47490
51483,14,52057
51484,14,65912
51485,14,57869
51486,14,45107
51487,14,59725
51488,14,598
51489,14,51872
51490,14,71235
51491,14,18351
51492,14,26519
51493,14,36975
51494,14,18404
51495,14,7963
51496,14,65952
51497,14,44423
51498,14,10803
51499,14,35770
51500,14,47354
51501,14,52093
51502,14,65448
51503,14,60303
51504,14,30960
51505,14,53388
51506,14,11720
51507,14,6485
51508,14,3914
51509,14,41521
51510,14,64451
51511,14,23745
51512,14,55399
51513,14,2438
51514,14,65691
51515,14,10169
51516,14,37479
51517,14,31051
51518,14,8800
51519,14,56309
51520,14,34272
51521,14,53700
51522,11,49141
51523,14,24219
51524,11,62020
51525,14,1831
51526,14,2406
51527,14,62015
51528,14,7774
51529,14,56447
51530,14,5544
51531,14,6926
51532,14,2656
51533,14,4717
51534,14,61653
51535,14,23055
51536,14,41630
51537,14,65568
51538,14,66259
51539,0,11065
51540,14,53937
51541,14,10799
51542,14,1301
51543,14,56085
51544,14,66833
51545,14,9952
51546,14,9330
51547,14,66790
51548,14,35267
51549,14,38233
51550,14,34181
51551,14,65050
51552,14,35830
51553,14,65443
51554,20,56258
51555,14,9498
51556,14,33051
51557,14,31611
51558,14,50041
51559,14,27068
51560,14,65764
51561,14,19487
51562,14,8244
51563,14,64985
51564,14,55972
51565,14,33933
51566,14,20502
51567,14,65370
51568,11,59881
51569,14,3020
51570,14,19175
51571,14,19498
51572,14,67387
51573,14,23311
51574,14,56312
51575,14,59374
51576,14,12460
51577,14,8155
51578,14,25475
51579,14,41640
51580,14,36238
51581,14,59652
51582,14,23613
51583,14,69830
51584,14,28030
51585,14,93
51586,14,12985
51587,14,13801
51588,14,54475
51589,14,37090
51590,14,20099
51591,14,19875
51592,14,38257
51593,14,43786
51594,14,33204
51595,14,62479
51596,14,6001
51597,14,42020
51598,14,961
51599,14,51174
51600,14,57161
51601,14,66624
51602,14,37204
51603,14,68976
51604,14,48922
51605,14,35885
51606,14,8560
51607,14,69277
51608,14,71481
51609,14,53285
51610,14,58089
51611,14,46331
51612,14,45052
51613,14,38862
51614,14,17626
51615,9,13666
51616,14,62919
51617,14,17383
51618,14,13888
51619,14,11202
51620,14,19782
51621,14,12469
51622,14,46454
51623,14,18038
51624,14,55142
51625,14,9479
51626,14,19697
51627,14,22133
51628,14,7481
51629,14,16305
51630,14,54365
51631,14,66109
51632,14,14435
51633,14,67392
51634,14,14126
51635,14,28854
51636,14,56607
51637,14,39898
51638,14,47822
51639,14,52447
51640,14,43346
51641,14,59888
51642,14,31421
51643,14,56780
51644,14,7681
51645,14,14449
51646,14,2316
51647,14,21303
51648,14,51385
51649,14,63090
51650,14,49277
51651,14,33355
51652,14,7981
51653,14,56596
51654,14,20974
51655,14,43270
51656,14,52098
51657,14,67183
51658,14,6288
51659,14,61569
51660,14,45292
51661,14,50882
51662,14,47181
51663,14,68809
51664,14,49556
51665,14,6801
51666,14,37285
51667,14,34547
51668,14,20043
51669,14,39681
51670,14,47919
51671,14,54739
51672,14,59420
51673,14,52087
51674,14,50016
51675,14,15970
51676,14,7313
51677,14,11319
51678,14,24446
51679,14,10793
51680,14,17555
51681,14,28082
51682,14,20438
51683,14,24032
51684,14,35160
51685,14,10808
51686,14,66695
51687,14,8872
51688,14,56691
51689,14,1963
51690,14,11102
51691,14,25593
51692,14,51732
51693,14,21070
51694,14,41431
51695,14,26857
51696,14,67222
51697,14,32823
51698,14,17724
51699,14,46656
51700,14,1824
51701,14,37481
51702,14,67043
51703,14,26512
51704,14,34171
51705,14,63607
51706,14,4083
51707,14,21487
51708,14,43324
51709,14,45571
51710,14,32328
51711,14,25139
51712,14,54765
51713,14,3960
51714,14,30027
51715,14,70149
51716,14,49480
51717,14,24406
51718,14,38097
51719,14,32376
51720,14,18704
51721,14,53205
51722,14,54505
51723,14,26395
51724,14,68726
51725,14,46223
51726,0,69586
51727,14,38227
51728,14,47360
51729,14,57999
51730,9,56406
51731,14,69209
51732,14,1764
51733,14,61005
51734,14,42353
51735,14,67212
51736,14,68214
51737,14,26850
51738,14,30148
51739,14,37778
51740,14,34910
51741,14,19297
51742,14,70648
51743,14,13868
51744,14,35388
51745,0,11227
51746,14,38340
51747,14,23620
51748,20,46886
51749,14,23093
51750,14,2033
51751,14,59307
51752,14,64711
51753,14,19484
51754,14,63615
51755,14,37351
51756,14,48547
51757,14,55884
51758,14,67596
51759,14,60565
51760,14,63283
51761,14,17399
51762,14,35683
51763,14,41092
51764,14,7730
51765,14,60056
51766,14,71637
51767,14,26219
51768,14,44864
51769,14,49474
51770,14,60788
51771,14,35968
51772,14,63760
51773,0,30299
51774,14,63848
51775,14,3434
51776,14,61977
51777,14,30608
51778,14,17809
51779,14,37489
51780,14,6993
51781,14,14082
51782,14,45585
51783,14,39853
51784,14,23417
51785,14,23141
51786,14,34671
51787,14,70562
51788,14,33883
51789,14,1939
51790,14,29935
51791,14,26149
51792,14,63530
51793,14,38849
51794,14,37627
51795,14,17798
51796,14,35956
51797,14,11314
51798,14,46787
51799,14,52657
51800,14,27710
51801,14,35447
51802,9,61722
51803,14,67081
51804,14,51995
51805,20,25244
51806,14,57003
51807,14,43404
51808,14,68602
51809,14,27104
51810,14,63822
51811,14,65868
51812,14,62813
51813,11,40659
51814,0,11634
51815,14,24368
51816,14,36292
51817,14,69147
51818,14,8811
51819,14,8739
51820,14,32179
51821,14,12175
51822,14,44614
51823,14,45478
51824,14,50319
51825,14,55779
51826,14,52495
51827,14,29001
51828,20,46933
51829,14,48405
51830,14,58355
51831,14,60199
51832,14,70881
51833,14,47763
51834,14,10586
51835,14,58770
51836,14,5430
51837,14,4923
51838,14,64387
51839,14,1432
51840,14,13999
51841,14,47902
51842,14,35599
51843,11,41271
51844,14,48050
51845,14,51803
51846,14,15772
51847,14,36626
51848,14,61570
51849,14,53038
51850,14,62229
51851,14,410
51852,14,1402
51853,14,9555
51854,14,64274
51855,14,50333
51856,14,20192
51857,14,19555
51858,14,998
51859,14,66181
51860,14,65220
51861,14,67469
51862,14,49788
51863,14,26835
51864,14,2011
51865,14,2765
51866,14,13429
51867,14,63744
51868,14,37503
51869,20,46455
51870,14,55906
51871,14,48026
51872,14,59021
51873,14,36449
51874,14,68677
51875,14,63214
51876,14,56626
51877,14,2117
51878,14,16955
51879,14,55820
51880,14,56622
51881,14,5146
51882,14,59860
51883,14,4722
51884,14,58599
51885,14,22471
51886,14,10101
51887,14,20568
51888,14,12724
51889,14,49142
51890,9,7528
51891,14,66680
51892,14,61796
51893,14,16354
51894,14,37258
51895,14,19868
51896,14,58361
51897,14,69421
51898,14,8221
51899,14,10995
51900,14,46721
51901,14,59615
51902,14,36115
51903,14,32878
51904,14,70038
51905,14,70336
51906,14,44542
51907,14,64119
51908,14,65642
51909,14,17142
51910,14,52292
51911,14,9464
51912,14,14930
51913,14,58544
51914,14,44534
51915,14,29713
51916,14,31224
51917,0,22128
51918,14,25074
51919,14,65771
51920,14,25516
51921,14,40073
51922,14,23482
51923,14,56427
51924,14,4745
51925,14,58572
51926,14,26412
51927,14,16148
51928,14,22097
51929,14,42535
51930,14,26700
51931,14,63095
51932,14,44561
51933,14,61488
51934,14,52505
51935,14,52568
51936,14,46611
51937,14,46541
51938,14,52756
51939,14,2522
51940,14,1231
51941,14,11888
51942,14,17433
51943,14,54957
51944,14,14215
51945,14,51357
51946,14,65285
51947,14,71685
51948,14,65697
51949,14,39781
51950,14,16628
51951,14,51426
51952,14,41032
51953,14,70666
51954,14,11936
51955,14,26002
51956,14,23592
51957,14,919
51958,14,54427
51959,14,37916
51960,14,4280
51961,14,12344
51962,14,22256
51963,14,56118
51964,14,50721
51965,14,40191
51966,14,42049
51967,0,40874
51968,14,51797
51969,14,44770
51970,14,65126
51971,14,62690
51972,14,64353
51973,14,23967
51974,14,54526
51975,14,26215
51976,14,392
51977,14,54851
51978,14,6050
51979,14,22704
51980,14,8545
51981,14,58646
51982,14,46873
51983,14,23133
51984,14,41291
51985,14,40911
51986,14,25898
51987,14,24560
51988,14,16970
51989,14,47401
51990,14,58471
51991,14,38710
51992,14,63395
51993,11,71340
51994,14,36451
51995,14,71315
51996,14,37818
51997,14,19106
51998,14,24497
51999,14,25195
52000,14,40372
52001,14,9373
52002,14,42590
52003,14,47504
52004,14,13701
52005,14,46294
52006,14,24926
52007,14,6652
52008,14,26752
52009,14,2875
52010,14,25032
52011,14,56941
52012,14,3210
52013,14,377
52014,14,11489
52015,14,22842
52016,14,44697
52017,14,43092
52018,14,41383
52019,14,28469
52020,14,38104
52021,14,38690
52022,14,46679
52023,14,808
52024,14,33183
52025,14,50617
52026,14,25313
52027,14,50789
52028,14,1735
52029,14,49738
52030,14,3609
52031,14,48558
52032,14,5814
52033,14,34644
52034,14,59087
52035,14,14346
52036,14,64999
52037,14,38377
52038,14,36168
52039,14,31364
52040,14,14936
52041,14,13604
52042,14,36474
52043,14,66996
52044,14,31127
52045,14,22051
52046,14,69951
52047,14,34992
52048,14,26248
52049,14,28185
52050,20,43608
52051,14,41608
52052,14,19863
52053,14,53795
52054,14,63513
52055,14,26411
52056,14,35514
52057,14,15045
52058,14,244
52059,14,50826
52060,14,15538
52061,14,45229
52062,14,13135
52063,14,9879
52064,14,33371
52065,14,24950
52066,14,35897
52067,14,45355
52068,14,10707
52069,14,38407
52070,14,49470
52071,14,5016
52072,14,24382
52073,14,24264
52074,14,22630
52075,14,34136
52076,14,5094
52077,14,22165
52078,14,27624
52079,14,37051
52080,14,18393
52081,14,2204
52082,14,11695
52083,11,30190
52084,14,9023
52085,14,52725
52086,14,39020
52087,14,59488
52088,14,20940
52089,14,43421
52090,14,22646
52091,14,45831
52092,14,27444
52093,14,70653
52094,14,38171
52095,14,35819
52096,14,68588
52097,14,30130
52098,14,62642
52099,14,47389
52100,14,24288
52101,14,28591
52102,14,32944
52103,14,39083
52104,14,18911
52105,14,60859
52106,14,27129
52107,14,40295
52108,14,68431
52109,14,34675
52110,0,67854
52111,14,54399
52112,14,36018
52113,14,43851
52114,14,40376
52115,14,49730
52116,14,68429
52117,14,58896
52118,14,14300
52119,14,25471
52120,14,42379
52121,14,44576
52122,14,37508
52123,14,62760
52124,14,17687
52125,14,10365
52126,14,60131
52127,14,39219
52128,14,4282
52129,14,19059
52130,14,64442
52131,14,1725
52132,14,43277
52133,14,23826
52134,14,69065
52135,14,22275
52136,0,63459
52137,14,12532
52138,14,14610
52139,14,32124
52140,14,14050
52141,14,56223
52142,14,35890
52143,9,40561
52144,14,16184
52145,14,50963
52146,14,8281
52147,14,47164
52148,14,2774
52149,14,35241
52150,14,44734
52151,14,17853
52152,14,53619
52153,14,13294
52154,14,2815
52155,14,31897
52156,14,24337
52157,14,60368
52158,14,31891
52159,14,36465
52160,14,7404
52161,14,57139
52162,14,20594
52163,11,60076
52164,14,6401
52165,14,38598
52166,14,52282
52167,14,65953
52168,14,1450
52169,14,36846
52170,14,39987
52171,14,54085
52172,14,23112
52173,14,71220
52174,14,31195
52175,14,51658
52176,14,64197
52177,0,34045
52178,14,8676
52179,14,41919
52180,14,13507
52181,14,44495
52182,14,22731
52183,14,44344
52184,14,29768
52185,14,31738
52186,14,57583
52187,14,8877
52188,14,30454
52189,14,39500
52190,14,68879
52191,14,57464
52192,14,57563
52193,14,29270
52194,14,28333
52195,14,25206
52196,14,32539
52197,14,31887
52198,14,18599
52199,14,62320
52200,14,24167
52201,14,70042
52202,14,40686
52203,14,2881
52204,14,20780
52205,14,13521
52206,14,57382
52207,14,63184
52208,14,63450
52209,14,21045
52210,14,33105
52211,14,20844
52212,14,4650
52213,14,4013
52214,14,10293
52215,14,19937
52216,14,25876
52217,14,16092
52218,14,32180
52219,14,31557
52220,9,49216
52221,9,53152
52222,14,11304
52223,14,56282
52224,14,43396
52225,14,53727
52226,14,32306
52227,14,70600
52228,14,22772
52229,14,33382
52230,14,47976
52231,14,31189
52232,14,7079
52233,14,19677
52234,14,35660
52235,14,41334
52236,14,48560
52237,14,57318
52238,14,31815
52239,14,49359
52240,14,7859
52241,14,32017
52242,14,28547
52243,14,10285
52244,14,56432
52245,14,60005
52246,14,14996
52247,14,62178
52248,14,51889
52249,14,496
52250,14,64920
52251,14,69767
52252,14,37103
52253,14,59631
52254,14,11556
52255,14,65580
52256,14,19100
52257,14,43194
52258,14,68980
52259,14,20880
52260,14,38634
52261,14,71007
52262,14,3255
52263,14,61241
52264,14,29263
52265,14,65685
52266,14,16119
52267,14,67695
52268,11,62353
52269,14,14570
52270,14,49926
52271,14,39544
52272,14,42452
52273,14,20539
52274,14,14794
52275,14,57815
52276,14,14380
52277,14,14807
52278,14,12282
52279,14,18143
52280,14,38806
52281,14,36955
52282,14,40860
52283,14,63964
52284,14,30969
52285,14,29907
52286,14,37539
52287,14,28250
52288,14,8692
52289,14,30641
52290,14,71550
52291,14,62387
52292,14,48429
52293,14,9058
52294,14,18627
52295,14,40970
52296,14,25600
52297,14,30727
52298,14,67831
52299,14,56336
52300,14,16082
52301,14,45842
52302,14,59477
52303,14,66499
52304,14,36230
52305,14,7098
52306,14,62865
52307,14,21459
52308,14,31954
52309,20,22728
52310,14,8325
52311,14,4207
52312,14,21234
52313,14,18072
52314,14,19513
52315,14,46674
52316,14,37883
52317,14,22176
52318,14,63053
52319,14,35858
52320,14,15065
52321,14,51783
52322,14,47487
52323,14,69957
52324,14,10945
52325,14,57354
52326,14,68033
52327,14,40558
52328,14,14982
52329,14,18973
52330,14,35258
52331,14,43943
52332,14,56418
52333,14,67781
52334,14,37820
52335,14,62087
52336,14,71554
52337,14,27190
52338,14,19120
52339,14,19288
52340,14,9651
52341,14,54451
52342,14,66586
52343,11,64893
52344,14,25197
52345,14,13302
52346,14,54659
52347,14,40022
52348,14,12853
52349,14,10085
52350,14,13510
52351,14,2136
52352,14,63844
52353,14,38500
52354,14,69545
52355,14,36851
52356,14,49022
52357,14,12474
52358,14,28408
52359,14,31006
52360,14,67211
52361,14,60250
52362,14,60652
52363,14,15757
52364,14,14758
52365,14,48821
52366,14,18002
52367,14,59798
52368,14,39034
52369,14,51756
52370,14,67190
52371,14,10811
52372,14,33972
52373,14,46070
52374,14,1855
52375,14,30071
52376,14,53326
52377,14,45147
52378,14,53912
52379,14,51040
52380,0,54895
52381,14,17268
52382,14,29772
52383,14,4659
52384,14,6475
52385,14,32874
52386,14,63499
52387,14,51415
52388,14,13881
52389,14,54466
52390,14,61427
52391,14,58100
52392,14,32291
52393,14,321
52394,14,19217
52395,14,50569
52396,14,45736
52397,14,65480
52398,14,45361
52399,14,32939
52400,14,8407
52401,14,13274
52402,14,44844
52403,14,30541
52404,14,60557
52405,14,54361
52406,14,18675
52407,14,66925
52408,14,41751
52409,14,48180
52410,14,20535
52411,14,25795
52412,14,65462
52413,14,24698
52414,14,19234
52415,14,64584
52416,14,20335
52417,14,23965
52418,14,29439
52419,14,46209
52420,14,2679
52421,0,45325
52422,14,48965
52423,14,53125
52424,14,47236
52425,14,63971
52426,14,70805
52427,14,69875
52428,14,15401
52429,14,5059
52430,14,65351
52431,14,53653
52432,14,49110
52433,14,43331
52434,14,16725
52435,14,63903
52436,14,25656
52437,14,35672
52438,14,1819
52439,14,16115
52440,14,60984
52441,14,13112
52442,14,11573
52443,14,14785
52444,14,22516
52445,14,57887
52446,14,30557
52447,14,23604
52448,14,11890
52449,14,50378
52450,14,16606
52451,14,23187
52452,14,65068
52453,14,31567
52454,14,44387
52455,14,27421
52456,14,14181
52457,14,7905
52458,14,55714
52459,14,63190
52460,14,58443
52461,14,44671
52462,14,39870
52463,14,65882
52464,14,19901
52465,14,16522
52466,14,29755
52467,14,55519
52468,14,49402
52469,14,58267
52470,14,54990
52471,14,51615
52472,14,29539
52473,14,53598
52474,14,38089
52475,14,2079
52476,9,66194
52477,14,55487
52478,14,28268
52479,14,17207
52480,14,28482
52481,14,20868
52482,14,19804
52483,14,59907
52484,14,24427
52485,14,4080
52486,14,46562
52487,14,48871
52488,14,3544
52489,0,59683
52490,14,7468
52491,14,28770
52492,14,1508
52493,14,63002
52494,14,56348
52495,14,26643
52496,14,38384
52497,14,31860
52498,14,32241
52499,14,22805
52500,14,20801
52501,14,63188
52502,14,10623
52503,14,3086
52504,14,22155
52505,14,27590
52506,14,13405
52507,14,40974
52508,14,9233
52509,14,71419
52510,14,15763
52511,14,59208
52512,14,25673
52513,14,5301
52514,14,943
52515,14,18241
52516,14,42013
52517,14,25392
52518,14,50359
52519,11,69539
52520,14,42260
52521,14,43464
52522,14,31211
52523,14,38205
52524,14,61435
52525,14,60638
52526,14,35410
52527,14,15549
52528,14,71652
52529,14,21793
52530,14,45109
52531,14,18825
52532,14,62772
52533,14,27549
52534,14,41120
52535,14,63912
52536,14,53527
52537,14,36478
52538,14,2802
52539,14,58998
52540,14,62192
52541,14,9410
52542,14,33758
52543,14,20663
52544,14,42832
52545,14,68647
52546,14,33015
52547,14,63408
52548,14,25185
52549,14,13322
52550,14,33096
52551,14,60278
52552,14,68925
52553,14,24216
52554,14,9597
52555,14,6995
52556,14,58604
52557,14,29420
52558,14,8147
52559,14,37919
52560,14,34807
52561,14,63827
52562,14,27382
52563,14,43731
52564,14,18769
52565,14,22390
52566,14,38013
52567,14,71485
52568,14,35407
52569,14,4134
52570,14,68600
52571,14,51884
52572,14,6690
52573,14,39911
52574,14,20727
52575,14,26377
52576,14,58610
52577,9,54766
52578,14,41379
52579,14,51498
52580,14,21562
52581,14,67507
52582,14,35128
52583,14,14828
52584,14,14230
52585,14,2644
52586,14,16822
52587,14,16519
52588,14,22384
52589,14,21222
52590,14,5386
52591,14,9372
52592,14,6263
52593,14,24149
52594,14,12027
52595,14,17726
52596,14,4548
52597,14,66855
52598,14,2866
52599,14,31496
52600,14,58338
52601,14,55409
52602,14,49449
52603,14,54793
52604,14,50737
52605,14,66529
52606,14,68063
52607,14,1998
52608,14,10886
52609,14,2132
52610,14,31175
52611,14,6316
52612,14,15460
52613,14,64461
52614,14,54877
52615,0,2809
52616,14,16848
52617,14,69948
52618,14,70328
52619,14,31910
52620,14,8837
52621,14,29977
52622,14,32153
52623,14,16954
52624,14,19449
52625,14,8969
52626,14,47781
52627,14,49153
52628,14,68876
52629,14,41186
52630,14,61580
52631,14,70614
52632,14,42329
52633,14,3413
52634,14,60982
52635,14,67705
52636,14,25328
52637,14,51545
52638,14,42591
52639,14,11251
52640,14,19532
52641,14,65669
52642,14,13353
52643,14,29297
52644,14,25424
52645,14,54174
52646,14,59632
52647,14,18681
52648,14,5202
52649,14,27805
52650,14,43899
52651,14,30976
52652,14,27371
52653,14,19605
52654,14,41685
52655,14,7104
52656,14,5736
52657,14,958
52658,14,19246
52659,14,16500
52660,14,52727
52661,14,616
52662,14,35088
52663,14,66256
52664,14,38762
52665,14,49345
52666,0,40085
52667,14,45716
52668,14,54805
52669,14,51647
52670,14,9966
52671,14,9991
52672,14,63189
52673,14,38220
52674,14,37951
52675,14,3548
52676,14,28083
52677,14,66393
52678,14,29157
52679,14,27876
52680,14,25566
52681,14,6226
52682,14,47806
52683,14,61866
52684,14,53925
52685,11,34871
52686,14,10571
52687,14,67702
52688,14,51536
52689,0,5792
52690,14,35559
52691,14,17617
52692,14,18997
52693,14,48219
52694,14,27335
52695,14,60587
52696,14,60044
52697,14,70982
52698,14,23424
52699,14,63977
52700,14,40560
52701,14,19710
52702,14,42390
52703,14,18151
52704,14,51059
52705,14,673
52706,14,20163
52707,14,55185
52708,11,13988
52709,14,20626
52710,14,26098
52711,14,993
52712,14,45402
52713,14,49987
52714,14,27407
52715,14,42126
52716,14,39777
52717,14,54648
52718,14,10092
52719,14,23820
52720,14,14875
52721,14,53146
52722,14,29697
52723,14,12992
52724,14,573
52725,14,41409
52726,14,23322
52727,14,7568
52728,14,35661
52729,14,68794
52730,14,11744
52731,14,59739
52732,14,19260
52733,14,53651
52734,14,33501
52735,11,41890
52736,14,11900
52737,14,64183
52738,14,36713
52739,14,16303
52740,14,698
52741,14,3360
52742,14,17113
52743,14,56243
52744,14,38276
52745,14,49015
52746,14,16986
52747,14,32729
52748,14,26726
52749,14,61942
52750,14,21391
52751,14,49406
52752,14,14124
52753,14,19087
52754,14,64771
52755,14,47416
52756,14,52429
52757,14,31348
52758,14,14462
52759,14,50264
52760,0,10373
52761,14,71347
52762,14,19543
52763,14,11248
52764,14,34081
52765,14,34656
52766,14,18946
52767,14,23858
52768,14,68432
52769,14,69160
52770,14,41106
52771,14,49572
52772,14,51074
52773,14,66658
52774,14,71494
52775,14,6562
52776,14,22543
52777,14,66391
52778,14,52478
52779,14,54956
52780,14,3756
52781,14,47385
52782,14,51375
52783,14,4378
52784,14,67453
52785,14,49770
52786,14,35833
52787,14,16684
52788,14,10407
52789,14,25403
52790,14,22328
52791,14,68608
52792,14,59210
52793,14,62634
52794,14,19754
52795,14,13131
52796,14,17531
52797,14,59593
52798,14,54934
52799,14,24203
52800,14,44828
52801,11,60918
52802,14,67345
52803,14,47092
52804,14,61092
52805,14,30847
52806,14,62337
52807,14,49181
52808,14,5936
52809,14,67402
52810,14,3982
52811,14,53600
52812,14,4800
52813,14,50805
52814,14,70608
52815,14,33240
52816,14,57962
52817,14,19464
52818,14,47515
52819,14,4693
52820,14,43690
52821,14,41803
52822,20,14055
52823,14,4285
52824,14,28883
52825,14,7980
52826,14,20383
52827,14,21414
52828,14,55870
52829,14,7141
52830,14,14874
52831,14,16402
52832,14,11858
52833,14,60649
52834,14,572
52835,14,47789
52836,14,58340
52837,14,52226
52838,14,54280
52839,0,32890
52840,14,29013
52841,14,16060
52842,14,50036
52843,14,68865
52844,14,422
52845,14,49412
52846,14,2920
52847,14,42694
52848,14,44835
52849,14,45645
52850,14,24715
52851,14,48828
52852,14,64438
52853,14,52665
52854,14,43255
52855,14,69715
52856,14,41760
52857,14,61056
52858,14,54294
52859,14,55019
52860,14,7125
52861,14,13286
52862,14,71104
52863,14,33840
52864,14,29200
52865,14,71629
52866,14,8965
52867,14,61685
52868,14,44443
52869,14,27345
52870,14,56791
52871,14,15507
52872,14,8087
52873,14,53585
52874,14,63659
52875,14,16815
52876,14,51024
52877,14,13170
52878,14,71124
52879,14,61656
52880,14,22847
52881,14,41600
52882,14,27723
52883,14,51348
52884,14,9124
52885,14,35118
52886,14,34354
52887,14,22202
52888,14,21115
52889,14,22421
52890,14,19403
52891,14,30116
52892,14,46375
52893,14,18618
52894,14,10310
52895,14,1944
52896,14,5588
52897,14,53884
52898,14,15719
52899,14,70264
52900,14,27204
52901,14,17681
52902,14,55200
52903,14,37001
52904,14,48890
52905,14,69593
52906,14,24620
52907,14,3206
52908,14,16855
52909,14,45302
52910,14,71076
52911,14,51271
52912,14,25944
52913,14,53552
52914,14,58916
52915,14,20878
52916,14,54995
52917,14,57437
52918,14,13085
52919,14,55237
52920,14,56270
52921,14,56295
52922,14,36680
52923,14,58800
52924,14,47829
52925,14,21080
52926,11,36802
52927,14,61891
52928,14,33734
52929,14,10160
52930,14,22292
52931,14,27213
52932,14,31652
52933,14,46295
52934,14,66304
52935,14,37447
52936,14,42079
52937,14,7236
52938,14,12352
52939,14,57286
52940,14,48116
52941,14,54918
52942,14,6279
52943,14,13398
52944,14,48773
52945,14,2262
52946,14,71079
52947,14,17316
52948,14,71112
52949,14,29971
52950,14,6743
52951,14,46723
52952,14,54693
52953,14,69104
52954,14,20546
52955,14,38580
52956,14,47007
52957,14,17953
52958,14,62992
52959,14,4583
52960,14,1320
52961,14,24582
52962,14,32329
52963,14,35596
52964,14,65825
52965,14,23843
52966,14,57347
52967,14,60642
52968,14,21879
52969,14,61431
